  Epoch  540/1000 | Train: 0.021175 | Val Loss: 0.194116 | Val Corr: 0.5951
  Epoch  560/1000 | Train: 0.021853 | Val Loss: 0.165594 | Val Corr: 0.6691
  Epoch  580/1000 | Train: 0.018092 | Val Loss: 0.187147 | Val Corr: 0.6443
  Early stopping at epoch 599
    [default] s99: R²=0.4015, MAPE=17.38%
  Epoch    1/1000 | Train: 0.122970 | Val Loss: 0.180805 | Val Corr: 0.2694
  Epoch   20/1000 | Train: 0.054356 | Val Loss: 0.164886 | Val Corr: 0.5469
  Epoch   40/1000 | Train: 0.048558 | Val Loss: 0.175465 | Val Corr: 0.5929
  Epoch   60/1000 | Train: 0.037305 | Val Loss: 0.172675 | Val Corr: 0.6382
  Epoch   80/1000 | Train: 0.036874 | Val Loss: 0.166608 | Val Corr: 0.6753
  Epoch  100/1000 | Train: 0.031986 | Val Loss: 0.181715 | Val Corr: 0.6442
  Epoch  120/1000 | Train: 0.031593 | Val Loss: 0.179650 | Val Corr: 0.6452
  Epoch  140/1000 | Train: 0.029543 | Val Loss: 0.176813 | Val Corr: 0.6603
  Epoch  160/1000 | Train: 0.024799 | Val Loss: 0.167730 | Val Corr: 0.7126
  Epoch  180/1000 | Train: 0.022735 | Val Loss: 0.179919 | Val Corr: 0.6655
  Epoch  200/1000 | Train: 0.025080 | Val Loss: 0.192654 | Val Corr: 0.6205
  Epoch  220/1000 | Train: 0.017717 | Val Loss: 0.184691 | Val Corr: 0.6383
  Epoch  240/1000 | Train: 0.020060 | Val Loss: 0.189032 | Val Corr: 0.6642
  Epoch  260/1000 | Train: 0.024823 | Val Loss: 0.174080 | Val Corr: 0.6837
  Epoch  280/1000 | Train: 0.024280 | Val Loss: 0.160772 | Val Corr: 0.7137
  Epoch  300/1000 | Train: 0.021204 | Val Loss: 0.167894 | Val Corr: 0.6296
  Epoch  320/1000 | Train: 0.021133 | Val Loss: 0.189189 | Val Corr: 0.6339
  Epoch  340/1000 | Train: 0.021875 | Val Loss: 0.176993 | Val Corr: 0.6809
  Epoch  360/1000 | Train: 0.022126 | Val Loss: 0.179053 | Val Corr: 0.6739
  Early stopping at epoch 362
    [default] s13: R²=0.1162, MAPE=23.18%
  Epoch    1/1000 | Train: 0.104509 | Val Loss: 0.161458 | Val Corr: 0.2168
  Epoch   20/1000 | Train: 0.055179 | Val Loss: 0.159645 | Val Corr: 0.6132
  Epoch   40/1000 | Train: 0.050813 | Val Loss: 0.151107 | Val Corr: 0.6818
  Epoch   60/1000 | Train: 0.039126 | Val Loss: 0.177723 | Val Corr: 0.5875
  Epoch   80/1000 | Train: 0.034111 | Val Loss: 0.178206 | Val Corr: 0.6083
  Epoch  100/1000 | Train: 0.025820 | Val Loss: 0.186740 | Val Corr: 0.5831
  Epoch  120/1000 | Train: 0.024250 | Val Loss: 0.188386 | Val Corr: 0.5996
  Epoch  140/1000 | Train: 0.026190 | Val Loss: 0.170209 | Val Corr: 0.6134
  Epoch  160/1000 | Train: 0.024715 | Val Loss: 0.184260 | Val Corr: 0.5872
  Epoch  180/1000 | Train: 0.022390 | Val Loss: 0.193623 | Val Corr: 0.5520
  Epoch  200/1000 | Train: 0.021742 | Val Loss: 0.214982 | Val Corr: 0.4916
  Epoch  220/1000 | Train: 0.021724 | Val Loss: 0.212219 | Val Corr: 0.5257
  Epoch  240/1000 | Train: 0.019767 | Val Loss: 0.191004 | Val Corr: 0.6089
  Epoch  260/1000 | Train: 0.024447 | Val Loss: 0.205400 | Val Corr: 0.5360
  Early stopping at epoch 262
